,State Code,longitude,latitude,Courses Available
19144,IN,-85.47966,39.36891,20.0
19145,TX,-95.55592,30.14376,0.0
19146,NY,-73.75508,40.59714,20.0
19147,GA,-84.58756,33.88187,20.0
19148,PA,-80.35829,41.4134,38.0
19149,FL,-81.614,28.34352,24.0
19150,IL,-90.12693,38.615455,26.0
19151,TX,-99.84857,28.54277,33.0
19152,NY,-74.007445,40.71027,48.0
19153,OK,-97.51219,35.56805,20.0
19154,GA,-84.75259,33.37712,20.0
19155,NV,-115.18887,36.23877,44.0
19156,IN,-86.13447,38.22907,120.0
19157,IA,-91.130645,42.476055,39.0
19158,OH,-84.05348,39.72577,23.0
19159,CA,-118.239953,34.062615,160.0
19160,FL,-80.44287,27.63664,24.0
19161,MA,-70.954277,42.17565,24.0
19162,IL,-87.70247,41.92609,24.0
19163,TX,-102.361075,33.595165,60.0
19164,IL,-88.31683,41.99576,14.0
19165,OR,-122.591174,45.336125,24.0
19166,TX,-97.48347,25.95148,48.0
19167,AL,-86.419915,32.460507,19.0
19168,AL,-85.40856,31.22657,40.0
19169,CA,-122.82588,38.40344,24.0
19170,PA,-75.15697,39.95131,24.0
19171,MA,-70.92182,42.2157,24.0
19172,NJ,-74.063473,40.353805,10.0
19173,VA,-76.724677,37.292125,17.0
19174,TX,-96.62132,32.81314,24.0
19175,CA,-119.78327,36.30065,101.0
19176,FL,-81.023297,29.210145,40.0
19177,AK,-135.306419,59.460607,20.0
19178,MN,-92.90025,44.48539,141.0
19179,PA,-75.08361,40.0627,24.0
19180,NJ,-74.67196,40.21612,16.0
19181,TX,-95.62953,29.59127,3.0
19182,MS,-89.98205,34.82605,20.0
19183,CT,-73.41495,41.37343,10.0
19184,FL,-81.43684,28.259685,24.0
19185,MT,-112.01942,46.59,24.0
19186,MN,-95.91799,45.59376,40.0
19187,NJ,-74.97609,39.86119,8.0
19188,CA,-121.88983,36.97412,22.0
19189,MI,-83.386945,42.33211,24.0
19190,MS,-88.701158,32.371968,101.0
19191,PA,-78.673285,40.3869,24.0
19192,IL,-87.69735,40.77686,304.0
19193,AL,-86.47062,33.94853,23.0
19194,MA,-71.06241,42.34962,25.0
19195,KY,-85.63864,38.23807,56.0
19196,GA,-84.366832,33.680013,20.0
19197,KY,-85.588145,38.15017,108.0
19198,PA,-75.426865,40.643325,17.0
19199,TN,-85.271337,35.106545,24.0
19200,VA,-79.41589,36.59756,20.0
19201,NY,-77.57442,43.19747,20.0
19202,ME,-68.51754,45.36049,34.0
19203,NC,-77.06043,35.84527,62.0
19204,FL,-82.13938,28.666335,24.0
19205,PA,-75.221785,40.718975,54.0
19206,NV,-115.181195,36.260195,40.0
19207,LA,-93.32563,30.23098,64.0
19208,TX,-101.80833,33.597245,84.0
19209,TX,-97.3494,32.52357,20.0
19210,PA,-78.862705,40.27926,24.0
19211,NY,-74.35901,41.25815,24.0
19212,NY,-74.13417,41.11069,118.0
19213,FL,-81.601982,30.351205,40.0
19214,FL,-81.63899,28.17992,40.0
19215,MI,-83.09005,42.69697,20.0
19216,NY,-73.51991,40.76363,18.0
19217,MI,-86.22902,43.05003,20.0
19218,WA,-118.341555,46.06059,28.0
19219,TX,-95.71608,29.85943,12.0
19220,IL,-89.9559,38.73864,20.0
19221,NY,-72.7917,40.80112,48.0
19222,CT,-71.99714,41.58446,24.0
19223,KY,-85.57821,38.24719,18.0
19224,OK,-95.37329,35.77216,115.0
19225,TX,-97.81707,30.50266,4.0
19226,CA,-122.059555,37.891715,40.0
19227,MA,-71.13918,42.65512,24.0
19228,LA,-93.44383,33.01026,15.0
19229,FL,-81.957533,28.026265,20.0
19230,IN,-87.42744,41.52134,20.0
19231,FL,-81.898297,26.516025,11.0
19232,FL,-82.46913,27.445,24.0
19233,SC,-82.3165,34.80554,98.0
19234,DE,-75.60971,39.68576,12.0
19235,PA,-75.28105,40.71455,24.0
19236,CA,-119.21083,34.25833,58.0
19237,NJ,-74.12959,40.09328,95.0
19238,IN,-86.94109,38.39492,9.0
19239,PA,-80.35661,41.05032,40.0
19240,TX,-97.085178,32.941605,25.0
19241,NH,-71.62441,42.82312,48.0
19242,TX,-95.84932,29.77992,20.0
19243,TX,-97.77543,30.43735,0.0
19244,CA,-121.93155,37.94224,24.0
19245,CO,-105.089264,39.767935,56.0
19246,CA,-122.314185,37.550045,23.0
19247,IL,-89.80408,37.9271,72.0
19248,CA,-121.04884,37.684595,16.0
19249,NJ,-74.182855,40.938255,19.0
19250,AL,-85.40341,32.64037,
19251,NY,-73.98592,41.15482,95.0
19252,NC,-79.988335,36.173445,19.0
19253,CA,-118.072805,33.80357,24.0
19254,TX,-97.65742,30.49612,24.0
19255,IN,-86.017095,39.708085,24.0
19256,KY,-84.89848,38.1604,47.0
19257,FL,-82.55915,27.49443,24.0
19258,FL,-80.84488,28.665553,23.0
19259,PA,-76.789025,40.86631,19.0
19260,AZ,-111.987,33.46647,20.0
19261,CA,-120.85336,37.76444,386.0
19262,UT,-111.76851,40.37703,7.0
19263,PA,-80.16835,39.89587,24.0
19264,NY,-73.87127,40.83028,24.0
19265,VA,-75.979908,36.859295,20.0
19266,MA,-71.09813,41.902655,24.0
19267,TX,-95.83301,32.21026,83.0
19268,PA,-75.31256,40.73118,24.0
19269,MI,-84.22646,44.27617,10.0
19270,NC,-77.388275,35.577215,20.0
19271,CA,-119.27713,35.50024,20.0
19272,NY,-73.96232,40.76357,24.0
19273,OR,-122.61469,45.52677,144.0
19274,ND,-97.99477,46.92846,24.0
19275,IN,-86.15891,39.54855,20.0
19276,IN,-86.086095,39.85458,20.0
19277,TX,-96.09646,29.32604,20.0
19278,TX,-95.187955,29.792465,1.0
19279,TX,-96.318665,30.612685,58.0
19280,CA,-117.453025,33.74754,12.0
19281,CT,-72.63957,41.5482,72.0
19282,FL,-82.63761,27.76815,16.0
19283,AZ,-111.910355,33.3206,40.0
19284,FL,-81.21903,29.47713,37.0
19285,MI,-83.47478,45.05944,55.0
19286,CA,-118.58771,34.22014,56.0
19287,KS,-94.77494,38.921445,51.0
19288,VA,-76.763689,37.25187,20.0
19289,NY,-73.03504,40.86665,38.0
19290,MA,-71.28516,41.93697,47.0
19291,CA,-119.27662,36.32544,24.0
19292,GA,-84.730372,33.93536,59.0
19293,MA,-71.375,42.45182,20.0
19294,KS,-97.683589,38.572945,10.0
19295,IN,-85.2505,41.03769,6.0
19296,CA,-117.88979,33.760835,210.0
19297,PA,-75.56627,40.18241,24.0
19298,NM,-105.951345,35.693945,34.0
19299,FL,-80.07125,26.84406,24.0
19300,CO,-108.51905,39.0757,30.0
19301,IL,-89.594195,40.75267,63.0
19302,PA,-79.943145,40.87782,48.0
19303,AZ,-112.00054,34.71309,259.0
19304,CA,-118.1749,33.78976,20.0
19305,VA,-77.79984,38.72805,70.0
19306,VA,-79.991215,37.76763,12.0
19307,NH,-70.79399,43.06229,32.0
19308,AL,-86.844926,34.172365,24.0
19309,FL,-84.42097,30.61522,40.0
19310,CA,-121.63276,39.14618,20.0
19311,FL,-82.53837,28.4605,74.0
19312,IL,-88.15538,39.48557,24.0
19313,NY,-78.82927,42.92669,87.0
19314,PA,-76.67799,39.75304,20.0
19315,IL,-88.34297,41.99087,24.0
19316,MA,-70.241483,41.651175,19.0
19317,FL,-81.71339,28.003505,24.0
19318,MD,-76.55985,38.94384,17.0
19319,CA,-121.802704,37.25054,24.0
19320,FL,-80.14551,25.97121,
19321,VA,-79.96814,37.285415,20.0
19322,MS,-89.98207,34.96014,24.0
19323,TX,-97.402735,32.661585,20.0
19324,MI,-83.4028,42.17408,60.0
19325,CA,-122.357315,37.935707,1.0
19326,TX,-95.18627,30.05204,8.0
19327,PA,-77.88992,40.80503,24.0
19328,NH,-71.533235,42.798225,19.0
19329,CA,-118.2145,34.07427,24.0
19330,PA,-75.446475,40.623735,24.0
19331,FL,-80.33906,25.63302,24.0
19332,FL,-82.20712,27.06982,95.0
19333,CA,-118.53588,34.22552,48.0
19334,VA,-76.14123,36.894395,24.0
19335,GA,-83.177762,32.187553,113.0
19336,IL,-87.681495,42.048975,24.0
19337,LA,-90.108325,29.92495,23.0
19338,NY,-73.05025,40.86407,17.0
19339,KY,-87.12285,37.71707,24.0
19340,SD,-103.22523,44.05743,64.0
19341,NJ,-74.84624,40.72437,18.0
19342,TX,-95.500175,29.708375,48.0
19343,PA,-75.92013,41.57821,20.0
19344,NY,-73.93752,40.8481,24.0
19345,ID,-116.792989,47.693445,85.0
19346,DC,-77.00878,38.87718,24.0
19347,LA,-89.736045,30.286445,20.0
19348,LA,-93.7455,32.45418,4.0
19349,CA,-117.38476,33.205611,24.0
19350,CA,-122.54088,38.00485,24.0
19351,TX,-98.587332,29.54025,29.0
19352,MA,-71.39518,42.32115,55.0
19353,VA,-77.08509,38.75875,24.0
19354,TX,-95.47938,29.89421,20.0
19355,CA,-117.80634,34.10588,16.0
19356,MI,-83.18083,42.46074,39.0
19357,TX,-97.186795,32.9033,24.0
19358,NV,-119.85311,39.61563,20.0
19359,AL,-87.51456,33.26078,23.0
19360,LA,-90.38831,29.90106,25.0
19361,NY,-73.573112,43.3209,53.0
19362,NJ,-74.363825,40.646765,20.0
19363,CA,-118.34407,33.81115,72.0
19364,MN,-96.59672,46.26365,39.0
19365,KY,-82.97452,36.97355,20.0
19366,LA,-92.05097,32.49369,18.0
19367,PA,-76.97192,40.23617,24.0
19368,CA,-117.60989,34.10718,24.0
19369,FL,-80.406625,25.66441,49.0
19370,MD,-76.95141,39.404885,72.0
19371,CA,-121.56594,39.49999,24.0
19372,NC,-82.62919,35.56579,19.0
19373,ME,-67.46604,44.705785,157.0
19374,TX,-95.40335,30.32266,144.0
19375,CA,-117.65734,33.59544,23.0
19376,MA,-71.18913,42.21943,14.0
19377,OH,-84.18412,39.89932,24.0
19378,NY,-78.696192,42.989815,45.0
19379,PA,-75.30069,40.22036,20.0
19380,OR,-122.622345,45.49068,24.0
19381,OK,-97.501292,35.48122,215.0
19382,TN,-84.65794,35.880055,16.0
19383,NY,-73.94825,40.78426,24.0
19384,KY,-83.38229,37.55707,20.0
19385,NC,-76.8776,34.78866,24.0
19386,OK,-95.486623,33.99143,20.0
19387,OK,-98.46103,34.59422,24.0
19388,KS,-94.726345,38.93768,27.0
19389,NY,-73.87962,40.874415,24.0
19390,IL,-87.653625,41.885805,24.0
19391,NC,-80.00767,35.99348,24.0
19392,KY,-82.54089,37.38714,294.0
19393,CA,-118.13783,33.94195,19.0
19394,CA,-122.27427,37.55745,35.0
19395,VA,-77.1334,38.811415,20.0
19396,TX,-96.77697,33.3209,24.0
19397,AL,-86.69951,33.58966,39.0
19398,NJ,-73.9961,40.793475,72.0
19399,TX,-95.91415,33.23493,20.0
19400,MA,-72.602925,42.121815,123.0
19401,IL,-88.11253,42.36311,24.0
19402,VA,-79.27963,37.11673,20.0
19403,PA,-75.69197,41.39379,42.0
19404,CA,-118.002777,33.68091,5.0
19405,CA,-117.02365,33.230855,24.0
19406,MA,-71.144,42.36204,20.0
19407,TX,-95.39751,29.75699,20.0
19408,NY,-75.896767,42.107495,17.0
19409,TN,-82.40725,36.15508,24.0
19410,NC,-79.40107,36.06406,44.0
19411,CA,-117.23582,33.08191,0.0
19412,IN,-87.51293,41.53894,22.0
19413,TX,-96.80641,32.78899,77.0
19414,IL,-88.30188,41.752715,24.0
19415,AR,-94.41797,35.37711,19.0
19416,FL,-81.233869,29.55004,40.0
19417,CA,-121.954087,37.41572,59.0
19418,KY,-82.634615,38.47051,55.0
19419,TX,-95.16527,29.995,24.0
19420,FL,-87.31432,30.533595,39.0
19421,PA,-80.09754,40.47556,19.0
19422,FL,-81.91603,26.6522,24.0
19423,CA,-118.470559,34.002703,23.0
19424,OH,-83.441845,39.881395,20.0
19425,AL,-88.121852,30.673714,24.0
19426,MO,-91.95978,37.31541,85.0
19427,IN,-86.262415,39.798345,40.0
19428,VA,-76.30342,36.86198,10.0
19429,VA,-77.18976,38.77925,24.0
19430,MT,-111.26921,47.493255,76.0
19431,CA,-117.210275,34.244865,24.0
19432,NY,-78.87562,42.99928,18.0
19433,NV,-115.064855,36.143925,47.0
19434,CA,-117.116042,32.807515,48.0
19435,NJ,-74.37094,39.5826,16.0
19436,TX,-96.991175,33.00116,19.0
19437,MI,-83.813725,43.05955,40.0
19438,UT,-111.949725,40.71822,24.0
19439,IN,-86.93516,38.42732,20.0
19440,CT,-72.733084,41.828883,22.0
19441,CA,-117.22288,34.52887,24.0
19442,NY,-76.82074,42.155475,117.0
19443,CA,-122.348675,37.9206,24.0
19444,CA,-120.64422,35.46092,38.0
19445,CA,-119.66672,36.32338,203.0
19446,FL,-81.81052,27.54471,20.0
19447,TX,-97.8371,33.56704,40.0
19448,CO,-104.87692,38.85489,17.0
19449,TX,-94.78427,30.07485,34.0
19450,MA,-71.2047,42.48404,120.0
19451,FL,-80.30494,25.94221,24.0
19452,PR,-66.02,18.44,40.0
19453,FL,-80.38841,27.63283,19.0
19454,CA,-122.707305,38.441885,23.0
19455,FL,-84.22462,30.43187,24.0
19456,CA,-117.279205,34.12188,40.0
19457,IL,-87.947294,41.980039,24.0
19458,IL,-87.57528,41.75152,24.0
19459,OH,-84.13763,39.87934,77.0
19460,IA,-94.22339,40.71836,10.0
19461,MI,-83.51753,43.02037,24.0
19462,IL,-87.62747,41.884765,72.0
19463,NE,-95.9759,41.25449,198.0
19464,OH,-84.13162,41.53773,15.0
19465,FL,-82.45107,27.95015,24.0
19466,SC,-81.106135,34.002215,19.0
19467,IL,-87.60797,41.60123,19.0
19468,MI,-84.01412,43.4364,47.0
19469,MN,-94.71587,45.37392,77.0
19470,WA,-120.3165,46.37417,100.0
19471,NY,-72.39199,40.885585,22.0
19472,ID,-114.462835,42.591205,24.0
19473,PR,-67.12,18.14,4.0
19474,MA,-71.08384,41.66,24.0
19475,FL,-81.957959,28.86587,19.0
19476,AL,-85.76412,33.78831,24.0
19477,CA,-117.63854,34.10101,243.0
19478,WA,-122.895692,46.143823,19.0
19479,NY,-76.21834,42.56809,65.0
19480,FL,-82.6205,30.18938,40.0
19481,VA,-79.2086,37.41492,24.0
19482,CA,-121.91373,36.57928,141.0
19483,OR,-122.78366,45.48602,22.0
19484,OH,-81.50117,41.08123,197.0
19485,IL,-88.20189,41.56454,39.0
19486,FL,-87.22439,30.52955,24.0
19487,NY,-73.91124,40.84432,10.0
19488,NY,-73.758877,41.343275,48.0
19489,NY,-78.64745,42.96919,16.0
19490,OR,-121.270556,44.75701,40.0
19491,VA,-76.18999,36.85012,96.0
19492,IN,-84.856927,39.09714,24.0
19493,HI,-157.91335,21.61665,24.0
19494,PA,-75.04543,40.059145,40.0
19495,NJ,-74.21824,40.69718,48.0
19496,TX,-96.64966,32.89604,19.0
19497,CA,-121.414675,38.596595,260.0
19498,NV,-119.761102,39.44622,24.0
19499,MS,-88.201884,34.805481,16.0
19500,MN,-93.25749,44.28868,119.0
19501,MA,-71.02015,42.08455,24.0
19502,WA,-122.621485,48.794445,192.0
19503,AL,-85.78825,33.6102,24.0
19504,NV,-115.07992,36.17248,19.0
19505,FL,-81.30193,29.0078,168.0
19506,NJ,-74.05565,40.88342,50.0
19507,CA,-117.21717,32.7514,23.0
19508,CA,-118.96678,35.390725,19.0
19509,FL,-80.146331,26.092739,24.0
19510,TX,-95.38333,29.55624,35.0
19511,PR,-66.826824,18.187,20.0
19512,IL,-89.602397,39.89685,24.0
19513,ND,-103.646045,48.155425,10.0
19514,NC,-79.96094,36.387165,42.0
19515,PR,-66.33,18.47,20.0
19516,NC,-78.562125,35.79789,24.0
19517,CA,-117.733085,33.983065,20.0
19518,NJ,-74.39234,40.5086,24.0
19519,NV,-119.78125,39.59216,20.0
19520,PA,-75.469626,40.60307,48.0
19521,CA,-120.99176,37.66871,19.0
19522,MI,-82.957482,42.46408,20.0
19523,PA,-75.24617,39.976315,24.0
19524,KY,-85.53104,38.249065,41.0
19525,NM,-108.175819,36.75564,37.0
19526,NC,-81.68114,35.73949,11.0
19527,MN,-92.46489,43.95434,24.0
19528,TX,-95.509223,29.85371,73.0
19529,NJ,-75.17554,39.79147,18.0
19530,PA,-74.874405,40.16471,88.0
19531,MA,-70.922465,41.679225,20.0
19532,KY,-84.60164,39.0166,20.0
19533,MA,-70.2737,41.65301,63.0
19534,NJ,-74.24867,40.62039,20.0
19535,NJ,-75.06553,39.73518,0.0
19536,CA,-121.8503,37.30547,80.0
19537,TX,-95.24858,29.77287,20.0
19538,FL,-80.25089,26.04869,72.0
19539,OK,-96.40722,34.0038,80.0
19540,IN,-87.303418,41.4692,24.0
19541,NM,-104.42969,32.84762,30.0
19542,ID,-116.3904,43.618,24.0
19543,MI,-85.654525,41.9347,29.0
19544,NY,-73.942445,41.018225,48.0
19545,UT,-111.90138,40.49061,5.0
19546,OH,-84.56243,39.335755,23.0
19547,PA,-75.22888,39.947375,84.0
19548,TX,-98.43002,29.79916,72.0
19549,NH,-72.28904,42.93187,24.0
19550,IN,-86.49749,39.15449,23.0
19551,PR,-94.98,32.97,95.0
19552,PA,-80.064825,40.31226,40.0
19553,CO,-106.01151,38.54313,39.0
19554,CA,-117.87343,34.08724,24.0
19555,MS,-89.26571,33.53469,24.0
19556,IN,-86.18267,39.6626,20.0
19557,CA,-117.07878,33.48553,17.0
19558,NH,-71.50396,42.83098,24.0
19559,NJ,-74.33002,40.818,88.0
19560,CA,-117.188015,33.684375,24.0
19561,LA,-89.76544,30.28452,20.0
19562,IL,-89.96224,38.77549,40.0
19563,MA,-71.00407,42.22617,58.0
19564,MI,-86.29542,44.26728,16.0
19565,IN,-86.250885,39.765815,20.0
19566,FL,-82.046101,28.84776,24.0
19567,FL,-80.68324,28.35673,24.0
19568,WA,-122.29213,47.1397,24.0
19569,PA,-79.50159,41.04285,63.0
19570,TX,-95.264625,29.55585,54.0
19571,MN,-94.93913,45.28462,72.0
19572,VA,-77.36905,37.17913,20.0
19573,IL,-87.63373,41.56911,24.0
19574,NV,-114.98236,36.03855,321.0
19575,PA,-75.89179,40.45238,24.0
19576,WI,-90.12596,42.97368,24.0
19577,FL,-81.345128,28.279325,17.0
19578,AZ,-114.59538,35.00547,40.0
19579,NJ,-75.06281,39.73352,48.0
19580,CA,-118.1234,34.03047,24.0
19581,CA,-118.485849,34.193425,24.0
19582,TX,-96.56892,33.05361,20.0
19583,TX,-98.372925,29.57723,20.0
19584,CO,-104.630895,38.288845,32.0
19585,IL,-87.68373,41.99179,19.0
19586,PA,-76.26965,40.037315,20.0
19587,WA,-122.3676,47.78984,38.0
19588,CA,-118.22447,33.985,24.0
19589,GA,-84.70041,34.43525,37.0
19590,TX,-97.773804,32.7394,93.0
19591,TX,-96.697195,32.9397,20.0
19592,GA,-82.479925,33.794045,38.0
19593,MA,-73.251025,42.455535,7.0
19594,MI,-83.70108,42.24465,24.0
19595,PA,-79.53977,40.15891,24.0
19596,CA,-118.37595,34.08956,160.0
19597,TX,-96.85537,32.90964,24.0
19598,VA,-76.54174,37.41987,10.0
19599,MA,-70.58088,41.46044,6.0
19600,NC,-82.62919,35.56579,37.0
19601,NY,-73.91838,40.80731,20.0
19602,OK,-96.842,35.71132,24.0
19603,TX,-95.101952,29.547995,38.0
19604,FL,-81.59623,29.64711,20.0
19605,NJ,-74.651425,39.264515,40.0
19606,OH,-80.66191,40.99496,174.0
19607,IA,-94.99151,41.40141,9.0
19608,NC,-79.865067,36.019005,44.0
19609,FL,-80.23722,27.17627,24.0
19610,WA,-122.546995,47.179445,24.0
19611,CA,-117.06589,33.06956,24.0
19612,TX,-95.52716,29.64234,20.0
19613,TX,-96.63003,33.12895,24.0
19614,TX,-97.680375,26.182375,17.0
19615,NV,-115.79279,40.84044,78.0
19616,GA,-84.32706,33.78798,20.0
19617,NC,-79.93586,36.419735,20.0
19618,PA,-78.029675,41.766785,18.0
19619,MI,-84.64144,41.93169,20.0
19620,IL,-87.91881,42.06704,20.0
19621,TX,-95.5844,29.89788,20.0
19622,FL,-86.56948,30.76233,20.0
19623,FL,-82.219045,29.115885,48.0
19624,GA,-84.53541,34.1026,19.0
19625,PA,-75.87703,40.329107,20.0
19626,KY,-83.70419,36.76345,20.0
19627,KY,-84.650698,39.01127,19.0
19628,VA,-76.465345,36.861665,40.0
19629,NY,-73.85515,40.692595,20.0
19630,NC,-77.0974,35.09967,123.0
19631,OH,-81.83453,41.313545,16.0
19632,WI,-88.12622,43.03501,20.0
19633,TX,-98.514847,29.397755,20.0
19634,GA,-83.3777,33.9573,20.0
19635,DE,-75.68369,39.58442,37.0
19636,CT,-72.100765,41.51639,59.0
19637,FL,-82.70911,28.29263,80.0
19638,MA,-71.159755,42.50791,48.0
19639,WA,-122.296365,47.84586,48.0
19640,OK,-101.475863,36.690689,20.0
19641,IL,-87.703139,41.474313,38.0
19642,KY,-88.367672,36.867946,0.0
19643,AZ,-112.26997,33.42335,21.0
19644,CA,-115.53129,32.978623,32.0
19645,TN,-84.26883,35.8219,30.0
19646,IL,-87.630517,41.88027,40.0
19647,CA,-122.24781,38.12655,77.0
19648,MI,-83.034575,42.670455,20.0
19649,MI,-85.40438,44.28347,12.0
19650,SC,-79.95228,32.80397,24.0
19651,MA,-71.5841,42.31898,20.0
19652,TX,-94.349075,32.54901,24.0
19653,OK,-94.8142,35.45456,20.0
19654,AR,-92.27839,34.73133,38.0
19655,TX,-98.192177,26.265145,18.0
19656,MI,-85.85895,42.520455,24.0
19657,MA,-72.59723,42.59218,24.0
19658,KY,-87.134394,37.759465,58.0
19659,RI,-71.56147,41.68326,28.0
19660,CA,-118.36262,33.83922,24.0
19661,LA,-91.26797,29.69313,146.0
19662,AL,-85.700801,34.157096,32.0
19663,CA,-122.45814,37.78161,47.0
19664,AZ,-111.929232,33.348705,20.0
19665,ID,-116.244317,43.5893,20.0
19666,MA,-71.28516,41.93697,61.0
19667,NC,-80.48613,35.65378,93.0
19668,GA,-83.40116,33.94678,38.0
19669,WV,-77.84249,39.29754,20.0
19670,UT,-111.92871,40.58591,30.0
19671,AR,-93.999163,33.431878,
19672,IL,-87.539325,41.680585,20.0
19673,TX,-97.06696,32.7049,14.0
19674,OK,-95.14105,36.63186,19.0
19675,IA,-92.41293,40.75033,35.0
19676,CT,-73.03791,41.23439,23.0
19677,IL,-87.990022,41.809673,79.0
19678,KS,-95.40614,37.92128,96.0
19679,IA,-93.759343,41.61899,20.0
19680,CA,-118.353,33.873425,40.0
19681,IN,-87.391915,37.977045,24.0
19682,PA,-75.123695,40.106035,24.0
19683,CA,-120.970298,38.658133,20.0
19684,MD,-76.68474,39.312339,48.0
19685,WA,-122.48278,48.80172,24.0
19686,MO,-94.56073,39.00922,50.0
19687,VA,-78.372565,38.23572,20.0
19688,MI,-83.419381,42.742112,20.0
19689,KY,-87.144255,37.272185,24.0
19690,AL,-86.819475,33.448585,39.0
19691,CA,-117.204762,32.83134,24.0
19692,AL,-86.592455,34.76521,41.0
19693,PA,-80.33451,40.99384,19.0
19694,FL,-80.13884,25.77448,24.0
19695,PA,-75.18255,41.002425,24.0
19696,TX,-95.62933,29.9099,24.0
19697,VA,-77.59682,37.47517,20.0
19698,PA,-80.00505,42.14527,19.0
19699,KS,-97.149044,37.72447,46.0
19700,CA,-117.81287,34.0004,12.0
19701,NE,-95.9957,41.25178,19.0
19702,GA,-84.340982,33.83354,19.0
19703,MT,-114.33687,48.39922,14.0
19704,NM,-106.656415,35.241905,21.0
19705,IL,-89.07422,42.26553,87.0
19706,WV,-81.80519,38.41069,20.0
19707,TX,-97.691257,30.41301,19.0
19708,TX,-95.43436,30.05038,48.0
19709,TN,-88.832075,35.639065,487.0
19710,GA,-84.604555,33.8536,79.0
19711,SC,-80.18348,32.99901,48.0
19712,CA,-121.98358,36.99012,136.0
19713,KY,-87.91844,37.11069,24.0
19714,NC,-80.32841,36.03791,19.0
19715,IL,-89.71473,39.770505,20.0
19716,IA,-92.917798,42.015639,59.0
19717,TX,-95.025537,29.56904,24.0
19718,NY,-73.91275,41.93531,94.0
19719,NY,-73.22771,40.72775,500.0
19720,FL,-84.2902,30.47208,40.0
19721,TX,-100.23437,34.43502,20.0
19722,NC,-78.48661,33.89653,18.0
19723,PR,-66.03487,18.23407,24.0
19724,TX,-96.8252,32.68375,96.0
19725,PA,-79.99043,40.40319,17.0
19726,MA,-70.7442,41.966802,23.0
19727,VA,-77.1192,38.81261,13.0
19728,TN,-86.67879,36.14876,20.0
19729,CA,-122.03354,37.33713,23.0
19730,AR,-92.02631,34.2007,53.0
19731,NM,-106.52781,35.08578,24.0
19732,PA,-79.92324,40.437835,23.0
19733,SC,-81.19047,34.08367,20.0
19734,OH,-84.6274,40.08411,24.0
19735,CA,-121.964656,38.362963,22.0
19736,WA,-119.13618,46.221,44.0
19737,KS,-96.078369,39.837195,25.0
19738,AL,-85.404185,32.63451,35.0
19740,NY,-73.32129,40.86265,24.0
19741,CA,-121.04609,39.233065,17.0
19742,MN,-95.00731,45.12783,20.0
19743,AZ,-109.73101,32.83288,89.0
19744,IN,-86.161505,40.02188,23.0
19745,CA,-122.03681,37.61887,48.0
19746,WI,-88.44648,43.78305,23.0
19747,MI,-83.880985,43.359655,24.0
19748,AL,-86.75375,33.10151,20.0
19749,GA,-83.25228,31.7061,20.0
19750,GA,-84.026939,33.666086,40.0
19751,KY,-87.49929,37.349,20.0
19752,IL,-89.66886,39.17688,1220.0
19753,NJ,-74.70247,39.14188,40.0
19754,KS,-99.93101,38.635925,24.0
19755,GA,-84.15109,31.12597,440.0
19756,WA,-122.66205,48.28884,19.0
19757,FL,-86.563937,30.745722,24.0
19758,TX,-98.68288,29.43694,20.0
19759,PR,-66.591364,18.218797,20.0
19760,CA,-122.46258,38.29137,19.0
19761,NH,-70.90013,43.01578,20.0
19762,TX,-96.331195,30.65936,25.0
19763,IL,-87.87591,41.16309,72.0
19764,TX,-98.418737,29.598885,24.0
19765,TX,-98.163437,26.28985,0.0
19766,CT,-72.92298,41.66707,24.0
19767,TX,-97.68618,30.38248,37.0
19768,IL,-89.694825,39.795795,48.0
19769,TX,-97.094095,33.192965,20.0
19770,TX,-98.638379,29.459815,24.0
19771,PA,-79.7671,40.38983,24.0
19772,WA,-121.97698,48.08263,20.0
19773,AL,-86.605765,32.8164,122.0
19774,NC,-81.88178,35.32208,27.0
19775,NM,-106.53496,35.11521,24.0
19776,TX,-106.47288,31.77677,24.0
19777,TX,-97.78207,26.48241,20.0
19778,IL,-87.56193,41.59685,20.0
19779,AZ,-111.83843,33.25026,24.0
19780,LA,-92.657288,32.824395,5.0
19781,IN,-85.97459,41.73845,20.0
19782,GA,-84.0588,33.88893,20.0
19783,NC,-80.774215,34.98828,24.0
19784,PR,-66.16183,18.36931,20.0
19785,FL,-80.20058,26.12083,48.0
19786,TX,-96.64466,32.96111,19.0
19787,OK,-96.59311,35.17432,19.0
19788,IN,-86.38188,39.76353,15.0
19789,CA,-118.11565,33.81144,12.0
19790,NM,-106.53249,35.10842,6.0
19791,NM,-106.567702,35.100915,20.0
19792,CA,-118.29208,34.10105,20.0
19793,WI,-92.14265,45.3936,19.0
19794,IL,-89.08019,39.388185,24.0
19795,CA,-118.394345,33.8968,16.0
19796,TX,-99.712335,32.474325,20.0
19797,NY,-77.683785,43.132885,19.0
19798,TX,-96.77025,32.96302,44.0
19799,FL,-81.164065,28.548295,24.0
19800,NY,-73.36389,40.67898,23.0
19801,MI,-83.17802,42.14249,48.0
19802,KY,-84.49681,37.98269,24.0
19803,TX,-97.4103,30.58298,72.0
19804,NC,-79.89344,36.19459,23.0
19805,FL,-80.278605,25.82322,24.0
19806,ID,-116.78769,47.70875,386.0
19807,MT,-112.33698,48.64042,35.0
19808,TX,-95.539145,30.17763,32.0
19809,NE,-96.165642,41.143375,194.0
19810,TX,-97.3494,32.52357,24.0
